event_name	tweet_id	image_id	tweet_text	image	label
hurricane_irma	909718574641614848	909718574641614848_3	@jstar79 @atxwxgirl @lastcrazyhorn @tlm101 damage to soffits, missing soffits, and a blown down fence in my apartme‚Ä¶ https://t.co/sgZBSgp9Yh	data_image/hurricane_irma/18_9_2017/909718574641614848_3.jpg	little_or_no_damage
hurricane_harvey	907280511709655040	907280511709655040_0	HARVEY RELIEF VOTE DOESN’T HOLD WATER https://t.co/g5u1Gd4SgH https://t.co/hnRZ6TeyxG	data_image/hurricane_harvey/11_9_2017/907280511709655040_0.jpg	severe_damage
hurricane_harvey	901756029435867136	901756029435867136_0	RT @FoxNews: Catastrophic flooding expected in parts of Texas in wake of #HurricaneHarvey https://t.co/8bcb4GDr4Y	data_image/hurricane_harvey/27_8_2017/901756029435867136_0.jpg	severe_damage
hurricane_harvey	905014427451244544	905014427451244544_0	Harvey Aid Is Only 1 of Many Items on Congress’s Massive Back-to-School List https://t.co/cXFe3OvyTA https://t.co/44Fz78185h	data_image/hurricane_harvey/5_9_2017/905014427451244544_0.jpg	little_or_no_damage
hurricane_maria	914871738722390016	914871738722390016_1	Hurricane Maria spared no logos https://t.co/mOgcgMZFVx	data_image/hurricane_maria/2_10_2017/914871738722390016_1.jpg	little_or_no_damage
hurricane_maria	922969963035615233	922969963035615233_0	RT @kylejosephmay: IBEC Emergency Housing WKH Puerto Rico http://t.co/ZTDNDXYbdV	data_image/hurricane_maria/24_10_2017/922969963035615233_0.jpg	little_or_no_damage
mexico_earthquake	910659915298988035	910659915298988035_0	Don't stop tweeting about #MexicoEarthquake you are keeping their hopes alive. https://t.co/6vF83o0WYE https://t.co/IWip3jefQC	data_image/mexico_earthquake/21_9_2017/910659915298988035_0.jpg	severe_damage
california_wildfires	921617294945525760	921617294945525760_0	California residents during the emotional return to their wildfire-ravaged neighborhoods: https://t.co/yWYipJ8iPf https://t.co/kWBIu8V0wy	data_image/california_wildfires/21_10_2017/921617294945525760_0.jpg	severe_damage
california_wildfires	923151215231426560	923151215231426560_0	Artist Clifford Raineyâ€™s studio after California fire. https://t.co/iSUP2OihHn https://t.co/vzCW3g5Qr4	data_image/california_wildfires/25_10_2017/923151215231426560_0.jpg	severe_damage
california_wildfires	917794232160661505	917794232160661505_0	At Least 11 Dead and 100 Missing as Wildfires Rage Across Northern California - Damage and death toll rises as ... https://t.co/r9xiSn2IcK	data_image/california_wildfires/10_10_2017/917794232160661505_0.jpg	severe_damage
hurricane_maria	912312190626971648	912312190626971648_0	Damage from #HurricaneMaria in St. Thomas, #USVI. Photo credit: Conn Davis. https://t.co/uLyCmCvzfg	data_image/hurricane_maria/25_9_2017/912312190626971648_0.jpg	severe_damage
mexico_earthquake	910524778896691200	910524778896691200_0	RT @realDailyWire: WATCH: Multiple Buildings Collapse During Earthquake In Mexico City https://t.co/f0okN3sYpG https://t.co/CtCptwerXN	data_image/mexico_earthquake/20_9_2017/910524778896691200_0.jpg	severe_damage
hurricane_maria	914111723824705536	914111723824705536_0	Real vs. fake leadership. #puertorico #CarmenYulinCruz #HurricaneMaria #trumpisapieceofshit https://t.co/Eelb6gAt25	data_image/hurricane_maria/30_9_2017/914111723824705536_0.jpg	severe_damage
california_wildfires	917839142880468994	917839142880468994_2	Slideshow: Ten intense photos from the California wildfires &gt;&gt; https://t.co/wkeGc9zSIG https://t.co/SV9pMLbQS2	data_image/california_wildfires/10_10_2017/917839142880468994_2.jpg	severe_damage
iraq_iran_earthquake	930028600992165888	930028600992165888_1	Some #pictures from #earthquake #Iran-Iraq border in Kermanshah shows different #damages. https://t.co/9jSv3o9QE9	data_image/iraq_iran_earthquake/13_11_2017/930028600992165888_1.jpg	severe_damage
hurricane_maria	912376057365504001	912376057365504001_0	@JoyAnnReid . Almost all food crops (agriculture) hence livelihoods have been devastated by hurricane 'Maria'. . https://t.co/qIafKfMh0Z	data_image/hurricane_maria/25_9_2017/912376057365504001_0.jpg	severe_damage
hurricane_irma	909946459692392448	909946459692392448_0	Hurricane Irma threatens Florida's bustling tourism industry https://t.co/XYXAaMau9L https://t.co/FmmyIAbdHV	data_image/hurricane_irma/19_9_2017/909946459692392448_0.jpg	little_or_no_damage
california_wildfires	918109126307311619	918109126307311619_0	Lord we pray you give mercy on California and ease the winds today so firemen can get a handle of this fire. https://t.co/uZ2WUWQUWq	data_image/california_wildfires/11_10_2017/918109126307311619_0.jpg	severe_damage
hurricane_irma	909774325305225216	909774325305225216_0	.@CenturyLink offers free call forwarding, waives late fees, and more for #Florida customers impacted by #Irma‚Ä¶ https://t.co/ViK4k9OPh9	data_image/hurricane_irma/18_9_2017/909774325305225216_0.jpg	mild_damage
hurricane_harvey	905956874838736896	905956874838736896_0	#Harvey 'deadline' on #insurance claims is wrong, experts say https://t.co/228RLaeP3f https://t.co/DXYM2YdacZ	data_image/hurricane_harvey/8_9_2017/905956874838736896_0.jpg	severe_damage
hurricane_maria	913892408621981696	913892408621981696_0	Hurricane wiped out Puerto Rico's vibrant ag economy. https://t.co/j1O0QsMsmd https://t.co/pKoTKl9XQE	data_image/hurricane_maria/29_9_2017/913892408621981696_0.jpg	mild_damage
hurricane_maria	913129126881570816	913129126881570816_1	Hurricane Maria destroyed the manatee lab and veterinary clinic. The manatees are safe. Help by donating to rebuild! https://t.co/eYqIgbtMBI	data_image/hurricane_maria/27_9_2017/913129126881570816_1.jpg	mild_damage
hurricane_irma	909421107396186112	909421107396186112_0	RT @CMCOLive: Hurricane Irma: How you can help. https://t.co/z0Wc0BWAHz via @USATODAY https://t.co/RBCq6rZbLR	data_image/hurricane_irma/17_9_2017/909421107396186112_0.jpg	mild_damage
iraq_iran_earthquake	930308604200026112	930308604200026112_0	A terrifying chill runs down the spine seeing these images from earthquake-hit Iraq. God give them strength. https://t.co/CDx08WI1cM	data_image/iraq_iran_earthquake/14_11_2017/930308604200026112_0.jpg	severe_damage
hurricane_irma	909746257970761728	909746257970761728_0	Free temporary roof from @USACEHQ for those damaged by #Irma. Call # on screen. Thanks @wjxt4 #IrmaRecovery https://t.co/0yv2vNvby6	data_image/hurricane_irma/18_9_2017/909746257970761728_0.jpg	severe_damage
hurricane_maria	923717142587105280	923717142587105280_0	.@AaronDKlein says Puerto Rico's key problems have nothing to do with the Jones Act: https://t.co/joN4TQ3L2Y https://t.co/tbKTcTqW7Q	data_image/hurricane_maria/27_10_2017/923717142587105280_0.jpg	severe_damage
california_wildfires	920430848398069760	920430848398069760_0	Lost and Found: Keepsakes pulled from the ruins of California wildfires https://t.co/6Iiy4oWm6I https://t.co/sQHBtefdJU	data_image/california_wildfires/17_10_2017/920430848398069760_0.jpg	severe_damage
hurricane_maria	911584945470099456	911584945470099456_0	RT @VisitLift: Pray for all families! #Visitlift #Hurricanemaria https://t.co/KpvWPBXm1C	data_image/hurricane_maria/23_9_2017/911584945470099456_0.jpg	little_or_no_damage
hurricane_maria	928606891063771136	928606891063771136_0	FEMA, at long last, offers to airlift Puerto Rico hurricane victims to mainland. https://t.co/J4sKllDaJM https://t.co/4bFhFizGju	data_image/hurricane_maria/9_11_2017/928606891063771136_0.jpg	severe_damage
hurricane_irma	909731011411378177	909731011411378177_0	Run, Rock 'n' Roll ‚Äî and de-stress from Hurricane Irma https://t.co/KbkWmvfcYu https://t.co/Vs1pT7LkdF	data_image/hurricane_irma/18_9_2017/909731011411378177_0.jpg	severe_damage
california_wildfires	921089830074929153	921089830074929153_0	California wildfires roundup: Latest details, map https://t.co/CAP2WrV5xC https://t.co/LAokYfh3Qn	data_image/california_wildfires/19_10_2017/921089830074929153_0.jpg	mild_damage
iraq_iran_earthquake	930180496507752448	930180496507752448_0	Iran-Iraq earthquake: ‘The villages have vanished’ https://t.co/ua4OkmuCI7 https://t.co/IaoUt3yC7S	data_image/iraq_iran_earthquake/13_11_2017/930180496507752448_0.jpg	severe_damage
california_wildfires	917933078969966592	917933078969966592_0	Well-known Houston professor hit by Harvey and California wildfires https://t.co/ZQKGWqqBBR https://t.co/v4DMRWpzfs	data_image/california_wildfires/11_10_2017/917933078969966592_0.jpg	mild_damage
mexico_earthquake	911784599163895810	911784599163895810_0	Mexico Earthquake Relief Fund https://t.co/DZGQwxim3H #Jewish #SanDiego https://t.co/5PIIbhVPQn	data_image/mexico_earthquake/24_9_2017/911784599163895810_0.jpg	severe_damage
hurricane_maria	911729811877449729	911729811877449729_0	@CaseyNeistat Check out Old San Juan PR after #HurricaneMaria á½¡E we need help https://t.co/P7nf8Iueq0	data_image/hurricane_maria/23_9_2017/911729811877449729_0.jpg	severe_damage
hurricane_harvey	904655830108200960	904655830108200960_0	13 toxic waste sites pose public threat due to Harvey floodwater, EPA finds https://t.co/7RDeUxh4dv https://t.co/acai8aJ5bF	data_image/hurricane_harvey/4_9_2017/904655830108200960_0.jpg	severe_damage
california_wildfires	917817013409583106	917817013409583106_0	Wildfires sweep through California wine country https://t.co/I0dE7JLM2t https://t.co/7tq5ayDpxx	data_image/california_wildfires/10_10_2017/917817013409583106_0.jpg	severe_damage
california_wildfires	919660981462228992	919660981462228992_0	#House #Burned #Down My House Burned Down- California Fire https://t.co/PdLAE41Mmm https://t.co/4bYUVoPH09	data_image/california_wildfires/15_10_2017/919660981462228992_0.jpg	severe_damage
hurricane_irma	910000060225728512	910000060225728512_0	@NelsonHavi I gather "IRMA" hit some parts of Kenya? https://t.co/etxR4TMkaV	data_image/hurricane_irma/19_9_2017/910000060225728512_0.jpg	severe_damage
hurricane_harvey	905386004076486656	905386004076486656_0	From Rescues to Relief, Principals' Response to Harvey Aided By Ed Tech https://t.co/wFgjCzBC4A via @educationweek https://t.co/KMW0Jk12TJ	data_image/hurricane_harvey/6_9_2017/905386004076486656_0.jpg	severe_damage
mexico_earthquake	913092121292410883	913092121292410883_0	Families in #Tlalnepantla, #Morelos, Receive Govâ€™t Help after #MexicoEarthquake https://t.co/HoLpibRP8o https://t.co/TnHO17LHwg	data_image/mexico_earthquake/27_9_2017/913092121292410883_0.jpg	severe_damage
hurricane_harvey	904947742224650241	904947742224650241_0	How Harvey Could Provide Disaster Relief for Trump and Congress https://t.co/5zL5G0VPBp https://t.co/Z76ao6EXBc	data_image/hurricane_harvey/5_9_2017/904947742224650241_0.jpg	severe_damage
hurricane_irma	910212336522350592	910212336522350592_0	RT @Acemaaxinfo: Hurricane Irma: 100 High Risk Prisoners Or More, Have¬ Escaped https://t.co/enZhUdjMLp https://t.co/sWakCZEHyw	data_image/hurricane_irma/19_9_2017/910212336522350592_0.jpg	severe_damage
california_wildfires	920931333848883201	920931333848883201_0	Tubb #Fire #Victims #Visit the Remains of their #Home: https://t.co/othe4CSvzV, https://t.co/Zsp8yfvd4T https://t.co/Rf5rFuKITW	data_image/california_wildfires/19_10_2017/920931333848883201_0.jpg	severe_damage
hurricane_maria	911644108523032577	911644108523032577_0	#PuertoRico: 35 PIX After #HuracanMaria. https://t.co/TcJwM6OUkA https://t.co/ctBI5beBzE	data_image/hurricane_maria/23_9_2017/911644108523032577_0.jpg	severe_damage
hurricane_maria	911551604196872192	911551604196872192_0	Only #aerial #photos help families know what is happening to their communities inside #Dominica #hurricanemaria #sos https://t.co/aUHosl6Iju	data_image/hurricane_maria/23_9_2017/911551604196872192_0.jpg	severe_damage
hurricane_irma	910195055180234753	910195055180234753_0	Georgia residents now get Hurricane Irma tax relief https://t.co/AIetBJU31o https://t.co/RDEg2jZGqW	data_image/hurricane_irma/19_9_2017/910195055180234753_0.jpg	little_or_no_damage
iraq_iran_earthquake	930438996852985856	930438996852985856_0	Rescue workers in Iran search for survivors after blocks in town of 30,000 people collapsed https://t.co/jRFrOGhrDL https://t.co/92VIR1GFPh	data_image/iraq_iran_earthquake/14_11_2017/930438996852985856_0.jpg	severe_damage
hurricane_irma	905714507657469953	905714507657469953_0	Caribbean Reeling: At Least 3 Dead From The Weather Channel iPhone App #resist https://t.co/ScSjoqMW2Q https://t.co/x7jL1NXti3	data_image/hurricane_irma/7_9_2017/905714507657469953_0.jpg	severe_damage
hurricane_irma	909992667106496517	909992667106496517_0	Cocos Nucifera (Coconut Palm) - Post Hurricane Irma / Pre Halloween fun with my downed coconut tree... via‚Ä¶ https://t.co/JyRRgYufrD	data_image/hurricane_irma/19_9_2017/909992667106496517_0.jpg	little_or_no_damage
california_wildfires	922633023845052416	922633023845052416_0	Can California learn to cope with seasonal wildfires? https://t.co/Q0tTvFLYvb https://t.co/O7Bn7CElLB	data_image/california_wildfires/24_10_2017/922633023845052416_0.jpg	severe_damage
hurricane_maria	912288130354511873	912288130354511873_0	#HurricaneMaria bringing rough surf, high risk of rip currents to Volusia, Flagler https://t.co/EvZ6E2tetr https://t.co/iUv1fGj7hF	data_image/hurricane_maria/25_9_2017/912288130354511873_0.jpg	mild_damage
mexico_earthquake	914952139209891852	914952139209891852_1	RT @latimes: 2,000 historic buildings in Mexico have been damaged by the earthquake https://t.co/57pb1Pse1o https://t.co/7LjHIp3ljB	data_image/mexico_earthquake/2_10_2017/914952139209891852_1.jpg	mild_damage
hurricane_harvey	905901300134461440	905901300134461440_0	Congress approves $15.25bn natural disaster aid package &amp; raises US debt ceiling https://t.co/9r2kHsI4oX https://t.co/GMkTG3Uf2D	data_image/hurricane_harvey/7_9_2017/905901300134461440_0.jpg	mild_damage
california_wildfires	923498020209078273	923498020209078273_0	California firefighters douse fire with direct waterÂ drop https://t.co/yZFHOJzdAw https://t.co/MVeVjmrxIx	data_image/california_wildfires/26_10_2017/923498020209078273_0.jpg	severe_damage
hurricane_irma	909994032436191232	909994032436191232_0	#POLITICS Finding Peace in Irma - and in all of Life's Storms https://t.co/EKS8M8IRIq #NEWS https://t.co/e5Ofwufmyl	data_image/hurricane_irma/19_9_2017/909994032436191232_0.jpg	mild_damage
hurricane_harvey	905277948395184128	905277948395184128_0	RT @Religion_Newz: Knights of Columbus take action to aid Hurricane Harvey victims https://t.co/hHTS3qdeRl https://t.co/7VrvvsI1Ot	data_image/hurricane_harvey/6_9_2017/905277948395184128_0.jpg	severe_damage
hurricane_harvey	905664802214858752	905664802214858752_0	Nature At Its Fiercest And Humanity At Its Best https://t.co/HAPdx47L5R https://t.co/S7f3Sqoq7d	data_image/hurricane_harvey/7_9_2017/905664802214858752_0.jpg	severe_damage
hurricane_irma	910096842855211008	910096842855211008_0	NEWS: Staffordshire man caught up in Hurricane Irma says it's left Caribbean islanders without food and shelter &gt;&gt;… https://t.co/7IXza9VOVj	data_image/hurricane_irma/19_9_2017/910096842855211008_0.jpg	severe_damage
hurricane_irma	910122575380000768	910122575380000768_0	FHWA Gives Florida DOT $25 Million for Irma Relief https://t.co/MTwdXYge6H https://t.co/vcBkhvaHVX	data_image/hurricane_irma/19_9_2017/910122575380000768_0.jpg	mild_damage
california_wildfires	921571773501640709	921571773501640709_0	Cats affected by California wildfires being brought to Washington https://t.co/zbqHcBgPhK https://t.co/OINhG5LhPw	data_image/california_wildfires/21_10_2017/921571773501640709_0.jpg	little_or_no_damage
iraq_iran_earthquake	930139822718468097	930139822718468097_0	More than 400 killed in Iran-Iraq quake, state media says https://t.co/6hMjDtGvEF https://t.co/mHJSlP1iWC	data_image/iraq_iran_earthquake/13_11_2017/930139822718468097_0.jpg	severe_damage
hurricane_maria	921427706880954369	921427706880954369_0	Puerto Rico death toll 450, 69 missing. Trump is a total disgrace and embarrassment to USA. INSANITY! https://t.co/F86UwwkDcP	data_image/hurricane_maria/20_10_2017/921427706880954369_0.jpg	mild_damage
california_wildfires	918114251574857728	918114251574857728_0	California wildfires latest: 'Red alert' issued as weather conditions likely to fan flames https://t.co/ztc2qpHMq5 https://t.co/Eq3ErE2YeH	data_image/california_wildfires/11_10_2017/918114251574857728_0.jpg	severe_damage
hurricane_harvey	906833200877629440	906833200877629440_0	Flooded but still a beautiful city nevertheless. ὄFὤF✊ #Harvey2017 #Houston #HurricaneHarvey https://t.co/mKmKQhCL0u	data_image/hurricane_harvey/10_9_2017/906833200877629440_0.jpg	severe_damage
hurricane_maria	913478597331050496	913478597331050496_0	An update from @FeedingAmerica about disaster relief in response to #HurricaneMaria: https://t.co/iShSimoqCr https://t.co/AYMzPgFQJb	data_image/hurricane_maria/28_9_2017/913478597331050496_0.jpg	severe_damage
hurricane_harvey	905035038575788032	905035038575788032_0	Feds Move to Crack Down on #HurricaneHarvey Scammers - https://t.co/Htbf2xrX9D #scams #fraud #harvey https://t.co/pcDXe6DtQn	data_image/hurricane_harvey/5_9_2017/905035038575788032_0.jpg	mild_damage
hurricane_irma	909962301683453952	909962301683453952_0	Island Homeowner Can't Believe What‚Äôs Seen At Trump's House After Irma, Quickly Snaps Photo https://t.co/Mp96k71Scd https://t.co/WF9GN2i7pm	data_image/hurricane_irma/19_9_2017/909962301683453952_0.jpg	mild_damage
hurricane_maria	912393267387478016	912393267387478016_0	#HurricaneMaria devastated our home Ὁ4἟B἞E https://t.co/sCkaQUS82g	data_image/hurricane_maria/25_9_2017/912393267387478016_0.jpg	mild_damage
hurricane_irma	909978918534500352	909978918534500352_1	After Irma, its Maria and it could get devastating. https://t.co/nunjs25AS3	data_image/hurricane_irma/19_9_2017/909978918534500352_1.jpg	severe_damage
hurricane_harvey	906744961072291840	906744961072291840_2	Houston citizens have thrown out 8 million+ cubic yards of drywall, furniture, appliances and clothing after Harvey https://t.co/EIrtS8SoNc	data_image/hurricane_harvey/10_9_2017/906744961072291840_2.jpg	severe_damage
iraq_iran_earthquake	930268238075674624	930268238075674624_0	FAQ on Iran Earthquake Relief https://t.co/3cId0TXJ68 https://t.co/uCdZz54FJa	data_image/iraq_iran_earthquake/14_11_2017/930268238075674624_0.jpg	severe_damage
hurricane_harvey	905164133934485504	905164133934485504_0	https://t.co/b91qHXKIor Found Clinging to Lifeless Mother in Hurricane Harvey Floodwaters https://t.co/JExtwM3mzc	data_image/hurricane_harvey/5_9_2017/905164133934485504_0.jpg	severe_damage
mexico_earthquake	910564177764171777	910564177764171777_0	Powerful earthquake shook central mexico on Tuesday killing 217 . #MexicoCity #RIP https://t.co/jIRpHavOux	data_image/mexico_earthquake/20_9_2017/910564177764171777_0.jpg	severe_damage
hurricane_maria	916292237700497408	916292237700497408_1	RT @CustomsBorder: CBP officers help clean up destruction from #HurricaneMaria in the US Virgin Islands. https://t.co/PlqER67r4T	data_image/hurricane_maria/6_10_2017/916292237700497408_1.jpg	mild_damage
california_wildfires	922617747141480448	922617747141480448_0	Does California need to rethink urban fire risk after wine countryÂ tragedy? https://t.co/TkNNqh8Ch8 https://t.co/rJRWLfO2Kt	data_image/california_wildfires/24_10_2017/922617747141480448_0.jpg	severe_damage
hurricane_irma	909437299640778752	909437299640778752_0	Nation‚Äôs littlest post office beats Irma https://t.co/U7p1W1s30N https://t.co/x0gae3V2nr	data_image/hurricane_irma/17_9_2017/909437299640778752_0.jpg	severe_damage
hurricane_irma	909383948563869696	909383948563869696_0	RT @wbaltv11: Pet owners who abandoned animals during Irma will face felony charges https://t.co/zajbYo6ltk https://t.co/KenfBHzeh7	data_image/hurricane_irma/17_9_2017/909383948563869696_0.jpg	mild_damage
hurricane_irma	909382743141822466	909382743141822466_0	RT @FCN2go: Local animal shelter seeking help after Irma https://t.co/27gFJmGeMn https://t.co/80rf8iuNmL	data_image/hurricane_irma/17_9_2017/909382743141822466_0.jpg	little_or_no_damage
hurricane_irma	909871727932473345	909871727932473345_0	Irma is still leaving her mark in some areas of FL https://t.co/jIhab3msN7	data_image/hurricane_irma/18_9_2017/909871727932473345_0.jpg	little_or_no_damage
hurricane_maria	913903407718690816	913903407718690816_0	WWD - Hurricane Maria’s Aftermath Could Last a Month and Keep Retail Shut Down https://t.co/cGe7zg64L4 https://t.co/5WXotrnRDp	data_image/hurricane_maria/29_9_2017/913903407718690816_0.jpg	mild_damage
california_wildfires	917828826083840000	917828826083840000_0	Wildfires have ravaged areas all across California, destroying over 1500 properties https://t.co/pW39HlvyJ2 https://t.co/xtSP7rvF6Z	data_image/california_wildfires/10_10_2017/917828826083840000_0.jpg	severe_damage
hurricane_maria	912023404030525440	912023404030525440_0	Hurricane Maria may be coming for North Carolina and Virginia https://t.co/hw81C2AntC via @nypost https://t.co/dq9tHVSmdH	data_image/hurricane_maria/24_9_2017/912023404030525440_0.jpg	severe_damage
hurricane_irma	909930200380723201	909930200380723201_0	Irma insurance claims already near $2B - https://t.co/qNfL3G0ZfO https://t.co/g48RZX0vWD	data_image/hurricane_irma/19_9_2017/909930200380723201_0.jpg	severe_damage
hurricane_maria	913049235402002432	913049235402002432_0	ideas on how to assist Puerto Rico #PuertoRico #PuertoRicoRelief https://t.co/Uuqjp7w43k https://t.co/9ySs2Q5Xp9	data_image/hurricane_maria/27_9_2017/913049235402002432_0.jpg	severe_damage
california_wildfires	919928977673695232	919928977673695232_0	@realDonaldTrump California is on fire awhile trump again says nothing.. https://t.co/CyXTlLAFS4	data_image/california_wildfires/16_10_2017/919928977673695232_0.jpg	severe_damage
mexico_earthquake	913002540119330816	913002540119330816_0	Insured loss estimates for Mexico earthquake up to $2bn - https://t.co/WHohmPFVVA https://t.co/0mD2wL61ga	data_image/mexico_earthquake/27_9_2017/913002540119330816_0.jpg	severe_damage
mexico_earthquake	910803599680327681	910803599680327681_0	Mexico Declares 3 Days Of Mourning.Check out the massive damage caused by earthquake here=&gt; https://t.co/JKzZ8QlLcR https://t.co/Cl4qjn5GEm	data_image/mexico_earthquake/21_9_2017/910803599680327681_0.jpg	severe_damage
hurricane_maria	910636264419942400	910636264419942400_0	First Footage From Dominica Shows 'Total Destruction' https://t.co/7AUNci7wDO #USRC https://t.co/1fsZI59CZo	data_image/hurricane_maria/20_9_2017/910636264419942400_0.jpg	severe_damage
hurricane_irma	909747923445002240	909747923445002240_0	Images of #Irma. #FloridaKeys https://t.co/7oZ1HzrQjF	data_image/hurricane_irma/18_9_2017/909747923445002240_0.jpg	little_or_no_damage
hurricane_harvey	904697308947914753	904697308947914753_0	#Drones prove useful to Harvey recovery , FFA issues 43 permits https://t.co/j7Ccc85Zja #Harvey2017 https://t.co/nhjG8tEcZh	data_image/hurricane_harvey/4_9_2017/904697308947914753_0.jpg	severe_damage
iraq_iran_earthquake	929993504662720512	929993504662720512_0	7.3 MAGNITUDE EARTHQUAKE HITS IRAN-IRAQ; MANY KILLED, THOUSANDS INJURED. https://t.co/BnsJS2pmus https://t.co/7UBHXQBoRg	data_image/iraq_iran_earthquake/13_11_2017/929993504662720512_0.jpg	severe_damage
hurricane_harvey	904361902762893313	904361902762893313_0	Let's be realistic, 50" if Rain! What changes would prevent damage from this magnitude? https://t.co/jfIpWIepWi https://t.co/dvJszSmHLK	data_image/hurricane_harvey/3_9_2017/904361902762893313_0.jpg	severe_damage
hurricane_maria	911575707024859136	911575707024859136_2	dhs_jules: RT iamalikentish: The 'cultural capital' of Dominica - Grandbay, post Hurricane Maria. Pics from my fri… https://t.co/6JMeYy4M87	data_image/hurricane_maria/23_9_2017/911575707024859136_2.jpg	severe_damage
hurricane_maria	927955012243935234	927955012243935234_0	#Puerto #Rico in need of '#Unprecedented $#21bn #Aid' to #Rec... - https://t.co/rRO7R3hEuF - #News https://t.co/ZK7dAvQBSe	data_image/hurricane_maria/7_11_2017/927955012243935234_0.jpg	severe_damage
hurricane_maria	911786535321604096	911786535321604096_0	Still suffering from Hurricane Irma, Maria smashes Caribbean https://t.co/tcgeNpj58v	data_image/hurricane_maria/24_9_2017/911786535321604096_0.jpg	severe_damage
hurricane_irma	905686913876582401	905686913876582401_0	Irma's destruction: island by island https://t.co/wzjzmxxNRg https://t.co/31b5uiRJjd	data_image/hurricane_irma/7_9_2017/905686913876582401_0.jpg	mild_damage
hurricane_harvey	906200820961693697	906200820961693697_0	#CHP Installation Keeps Texas Medical Center Running During #HurricaneHarvey https://t.co/baH86PLCM5 https://t.co/MHmVc4UVIP	data_image/hurricane_harvey/8_9_2017/906200820961693697_0.jpg	little_or_no_damage
hurricane_maria	921403830180433923	921403830180433923_0	RT @DailyCaller: OPINION: We Need Financial Oversight For Puerto Ricoâ€™s Hurricane Recovery https://t.co/PZ5drbNbhQ https://t.co/WzpDgFS7sN	data_image/hurricane_maria/20_10_2017/921403830180433923_0.jpg	mild_damage
hurricane_harvey	901650824530669568	901650824530669568_1	RT @D1MikeyT: @KPRC2 #Harvey still causing damage and flooding https://t.co/ttlQ3Jrfs7	data_image/hurricane_harvey/27_8_2017/901650824530669568_1.jpg	severe_damage
hurricane_irma	909903376875274240	909903376875274240_0	Many Volusia residents still suffering one week after Irma https://t.co/A6QQ3GfTRn https://t.co/olLgHW9AnC	data_image/hurricane_irma/18_9_2017/909903376875274240_0.jpg	mild_damage
mexico_earthquake	912359993680236554	912359993680236554_0	TONIGHT!] RISE! NY / MX | Earthquake Relief for Mexico â€“ BenefitÂ Concert https://t.co/gydDXo29nT https://t.co/EozofzWjcu	data_image/mexico_earthquake/25_9_2017/912359993680236554_0.jpg	severe_damage
hurricane_maria	910525745973415938	910525745973415938_0	Puerto Rico is pummelled by Hurricane Maria, as flooding slowly drains from Martinique. https://t.co/gNft7rKPb9 https://t.co/TOTlJpTEbm	data_image/hurricane_maria/20_9_2017/910525745973415938_0.jpg	severe_damage
hurricane_maria	927929692249878529	927929692249878529_0	Puerto Rico needs as much as $21 billion in aid, island's overseer says https://t.co/KLDLDTemfP https://t.co/2OrHVFz7aZ	data_image/hurricane_maria/7_11_2017/927929692249878529_0.jpg	mild_damage
hurricane_harvey	901655268215341056	901655268215341056_0	Harvey: Fears grow over severe flooding risk https://t.co/wrW2hSeHrT #myreadinglist https://t.co/9VSuFO9jUV	data_image/hurricane_harvey/27_8_2017/901655268215341056_0.jpg	severe_damage
hurricane_harvey	906464461946531840	906464461946531840_0	Texas Prisoners Describe Nightmarish Conditions, Exposure to Floodwaters Following Harvey https://t.co/T80GOJSQDv https://t.co/oqWBvf4N6S	data_image/hurricane_harvey/9_9_2017/906464461946531840_0.jpg	severe_damage
hurricane_maria	916341004478943234	916341004478943234_0	FEMA deletes statistics on Puerto Rico hurricane response from website https://t.co/Ay4brxHlV4 mashable https://t.co/QfIQ6IkjR1	data_image/hurricane_maria/6_10_2017/916341004478943234_0.jpg	severe_damage
hurricane_irma	909477108048678912	909477108048678912_0	Florida Keys landmarks after Hurricane Irma https://t.co/lLj87TSabv https://t.co/1WGcda3FKT	data_image/hurricane_irma/17_9_2017/909477108048678912_0.jpg	severe_damage
hurricane_harvey	904285919217426432	904285919217426432_0	RT @CNN: Fire destroyed a family's home during #Harvey, but this Virgin Mary statue survived https://t.co/n2n9aHCoh0 https://t.co/oGIyo461Zj	data_image/hurricane_harvey/3_9_2017/904285919217426432_0.jpg	severe_damage
hurricane_harvey	905555871069073408	905555871069073408_0	Photos I took of the disastrous damage left behind by #HurricaneHarvey https://t.co/Fc4jljjUgE	data_image/hurricane_harvey/6_9_2017/905555871069073408_0.jpg	mild_damage
hurricane_irma	909919362299043841	909919362299043841_0	St. John island still in ‚Äòdesperate situation‚Äô after Irma, braces for¬ Maria https://t.co/xJAv4fmr4S https://t.co/3gWAslgZME	data_image/hurricane_irma/18_9_2017/909919362299043841_0.jpg	little_or_no_damage
hurricane_maria	928690684701184001	928690684701184001_0	You're invited: Repair Puerto Rico concert on Nov. 12 to benefit storm repair https://t.co/BJjCDBjqXM https://t.co/4FNrizoOWW	data_image/hurricane_maria/9_11_2017/928690684701184001_0.jpg	severe_damage
california_wildfires	919563224152006656	919563224152006656_0	Wildfires now up to 100 miles wide as death toll reaches 40 https://t.co/uWKJEjHfo6 https://t.co/kkVEysStay	data_image/california_wildfires/15_10_2017/919563224152006656_0.jpg	severe_damage
